id,sku,prodcut_name,short_description,price,list_price,is_authentic,is_freeship_xtra,is_hero,discount,discount_rate,rating_average,review_count,favourite_count,inventory_status,sold_count,category_id,category_name,brand_id,brand_name,battery_capacity,brand_country,cpu_speed,sim_slot,product_weight,ram,rom,has_5g,number_options,warranty_time,warranty_type,warranty_place,return_policy
276246838,8459451256687,Điện thoại HMD 105 4G - Hàng chính hãng,"Màn hình: QQVGA 2.4 inchThiết kế trẻ trung, đa dạng màu sắc, mặt lưng vân chống bám, cầm nắm dễ dàngBàn phím to, âm lượng lớn, giao diện trực quan, dễ sử dụng,Cuộc gọi chất lượng cao chuẩn HD VoLT...",829000,849000,True,True,False,20000,2,5.0,1,0,available,1.0,1796,Điện thoại phổ thông,19673,Nokia,NULL,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,3.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
217505430,9371698901528,"Máy tính bảng Kindle Fire HD8 2022 (Fire HD 8 12th) - Màn hình 8inch HD, RAM 2GB, CPU Hexa-core 2.0 GHz, CÀI ĐƯỢC CH PLAY- Hàng nhập khẩu",  ...,2050000,2050000,True,True,False,0,0,0.0,0,0,available,5.0,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,3.0,6 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
217276360,7421693315981,"Điện thoại Mobell F209 4G ,Loa to, Phím lớn - Hàng chính hãng","Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángCấu hình Điện thoại Mobell F209Màn hình: TFT LCD 2"" 262.000 màuSIM: 2 Nano SIM Hỗ trợ 4G VoLTEDa...",699000,769000,True,True,False,70000,9,4.7,3,0,available,6.0,1796,Điện thoại phổ thông,22017,Mobell,1500mah,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
181452535,9308072782108,"Điện thoại Itel Magic X Pro 4G ,Kết nối WIFI,Chia sẻ WIFI cho máy khác - Hàng chính hãng",Thắng thao mobile cam kết️Hàng chính hãng mới 100%️Bảo hành 12 tháng chính hãngTHÔNG SỐ KỸ THUẬT️Số khe SIM :2 Micro SIM️Bộ nhớ trong :128MB️Mạng di động : 4G️Độ phân giải camera:0.3MP️Vi xử lý:USM91...,689000,790000,True,True,False,101000,13,4.3,30,0,available,144.0,1796,Điện thoại phổ thông,111684,Itel,2500mah,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
272850971,1863617947680,"Điện thoại Libero 5G III - 4/64GB Dimensity 700 ,Màn OLED ,Kháng nước IP57 - Hàng nhập khẩu nhật ","Cấu hình chi tiết : Độ phân giải Full HD+ (1080 x 2400 Pixels)Màn hình rộng 6.67 "" - Màn OLEDĐộ phân giải camera sau Chính 13 MP & Phụ 2 MP, 2 MPĐộ phân giải camera trước 8 MPHệ điều hành And...",2459000,2990000,True,True,False,531000,18,5.0,3,0,available,8.0,1795,Điện thoại Smartphone,162007,Tecno,4120 mah,Nhật Bản,NULL,2,NULL,4GB,64GB,Không,2.0,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
247427990,7661452681923,Máy đọc sách Kindle 2022 (11th) Kids Edition kèm bao da chính hãng và tài khoản Free Kid+ 1 năm - Hàng nhập khẩu,"LƯU Ý VỀ QUẢNG CÁO TRÊN KINDLE (MÀN HÌNH CHỜ/ẢNH BÌA).... (cập nhật tháng 10/2024)Thông thường bản Kids Edititon thường sẽ tự động cập nhật thành bản không có quảng cáo. Tuy nhiên, trong trường hợp b...",2990000,2990000,True,True,True,0,0,0.0,0,0,available,3.0,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,3.0,12 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
275774747,3485151980150,Xiaomi Redmi 13 (8+128G) - Hàng Chính Hãng,"       Màn hìnhCông nghệ màn hìnhIPS LCDĐộ phân giảiFull HD+ (1080 x 2460 Pixels)Màn hình rộng6.79"" - Tần số quét 90 HzĐộ sáng tối đa550 nitsMặt kính cảm ứngKính cường lực Corning Gorilla Glass 3C...",4590000,4690000,True,False,False,100000,2,5.0,1,0,available,2.0,2,Root,25422,Xiaomi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,4.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
272394241,7607552121077,Điện thoại Samsung Galaxy A05s (4Gb/128Gb) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,"Đặc điểm nổi bật của Samsung Galaxy A05s 128GBSamsung Galaxy A05s là chiếc smartphone giá rẻ hiệu năng cao, sở hữu con chip Snapdragon 680 đầu tiên phân khúc, giúp người dùng tận hưởng trải nghiệm ...",3625000,3625000,True,True,False,0,0,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,18802,Samsung,5000 mah,NULL,	4 nhân 2.4 GHz &amp; 4 nhân 1.9 GHz,2, Nặng 194 g,4 GB,128 GB,Không,2.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273373420,7050742350481,Điện thoại Xiaomi Redmi 13C (4GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,Thông số kỹ thuậtKích thước màn hình 6.74 inchesCông nghệ màn hình IPS LCDCamera sau Chính 50 MP & Phụ 2 MPCamera trước 8 MPChipset MediaTek Helio G85 8 nhânDung lượng RAM 4 GBBộ nhớ trong ...,2799000,3090000,True,True,False,291000,9,4.0,2,0,available,5.0,1795,Điện thoại Smartphone,25422,Xiaomi,5000 mah,NULL,NULL,NULL,NULL,4GB,128GB,Không,3.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
270814316,2270219015003,Điện thoại Tecno POVA 5 (8+8)/256GB - MediaTek Helio G99 - Sạc nhanh 45W - 6.8'' FHD+120HZ - Hàng Chính Hãng -  BH 13 Tháng,"*Thông số kỹ thuậtNền tảng chip 6nm Helio G99 ; Điểm Antutu +380.000Màn hình làm 6,78 FHD+120HzBộ nhớ vượt trội 128/256 + 8GBLàm mát Vapor Champer, âm thanh nổi kép YangĐộng cơ tuyến tính trục ...",4390000,5290000,True,False,False,900000,17,5.0,14,0,available,25.0,1795,Điện thoại Smartphone,162007,Tecno,NULL,NULL,NULL,2,NULL,NULL,NULL,Không,3.0,13 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
209872337,9544010779799,"Máy đọc sách Kindle 2022 (11th) - All new kindle 2022 11th màn hình 6inch 300PPI gấp 2 lần độ sắc nét, 16GB bộ nhớ trong với cổng kết nối USB-C - Hàng nhập khẩu",         ...,2800000,2800000,True,False,True,0,0,5.0,1,0,available,1.0,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,10 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
270504848,8446533326959,Điện thoại Nokia 110 4G Pro - Hàng chính hãng,Màn hình: IPS LCD 1.77''Danh bạ: 2000 sốCông nghệ Bluetooth v5.0Radio FM: FM không cần tai ngheJack cắm tai nghe: 3.5 mmMạng di động: Hỗ trợ 4GTính năng đặc biệt: Ghi âm cuộc gọi...,899000,899000,True,True,False,0,0,0.0,0,0,available,3.0,1796,Điện thoại phổ thông,19673,Nokia,1450 mAh,NULL,NULL,NULL,NULL,NULL,NULL,Không,1.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
11251951,4190116240875,Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",830000,830000,True,False,False,0,0,4.1,27,0,available,124.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Japan,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
4048581,5786167456410,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",669000,689000,True,False,False,20000,3,4.5,9,0,available,65.0,8061,Điện thoại bàn,18804,Panasonic,NULL,Trung Quốc,NULL,NULL,500g,NULL,NULL,Không,2.0,12 Tháng,Tem bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275621450,6871053576906,Điện Thoại Xiaomi Redmi 13C 4GB/128GB - Hàng Chính Hãng,"Điện Thoại Xiaomi Redmi 13C 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, hướng dẫn, cây tháo sim.Màn hình kích thước lớn- Xiaomi Redmi 13C được trang bị công nghệ màn ...",2839000,3090000,True,False,False,251000,8,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,25422,Xiaomi,5000 mAh,NULL,2 nhân 2.0 GHz &amp; 6 nhân 1.8 GHz,NULL,Nặng 192 g,NULL,NULL,Không,2.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
276123744,8460469243794,Bộ Sạc Nhanh Baseus PowerCombo Cube Power Strip 3AC+2U+2C 30W 1.5m hàng chính hãng,"Giới thiệu Bộ Sạc Nhanh Baseus PowerCombo Cube Power Strip 3AC+2U+2C 30W 1.5mBaseus PowerCombo Cube Power Strip không chỉ là một chiếc ổ cắm thông thường, mà còn là giải pháp đa năng cho nhu cầu sạc ...",529000,529000,True,True,False,0,0,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,21651,Baseus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,1 Năm,Điện tử,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
11251743,7540252646302,Điện thoại bàn không dây Panasonic KX-TGB112 - Hàng Chính Hãng,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",1260000,1260000,True,False,False,0,0,5.0,4,0,available,24.0,8061,Điện thoại bàn,18804,Panasonic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
271798615,6213116662198,"Điện thoại thông minh siêu bền Oukitel WP28 (màn hình 6.52‘' ,HD+ ,pin 10600mAh ,Ram 15Gb(8GB+7Gb),Rom 256GB ,Android13, camera 48MP)-hàng chính hãng","Màn hình 6.52 in, HD+720*1600Pin 10.600 mAhRam 15Gb(8GB+7Gb mở rộng),Rom 256GBHệ điều hành Android 13Camera sau 48MP,camera trước 5MPSử dụng 2 sim nano hoặc 1 sim nano,1 thẻ nhớBluetooth 5.0,GP...",5940000,5940000,True,False,False,0,0,5.0,3,0,available,8.0,1795,Điện thoại Smartphone,112735,Oukitel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
271362153,1176146850399,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da FOR KIDS (Bản KIDS, Không Quảng Cáo) - Hàng chính hãng",Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,3980000,4290000,True,True,False,310000,7,5.0,1,0,available,9.0,28856,Máy đọc sách,147856,Kindle,NULL,Mỹ,NULL,NULL,205g,NULL,NULL,Không,6.0,12 Tháng,Điện tử,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
271128271,5675887651728,Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng,"Điện Thoại Oppo A58 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình sắc nét- Oppo A58 được trang bị trên tấm nền LTPS LC...",4059000,4990000,True,False,True,931000,19,4.8,4,0,available,8.0,1795,Điện thoại Smartphone,25643,OPPO,5000 mAh,NULL,NULL,2,Nặng 192 g,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275571990,5309175373035,Điện thoại Samsung Galaxy Z Flip6 (12GB/ 512GB) - Hàng chính hãng,"Màn hìnhMàn hình6.7 inches, Dynamic AMOLED 2X, 1080 x 2640 pixelsTính năng màn hìnhMàn hình chính: 6.7 inch, FHD+, 120 Hz, 16M màu, 1600 nits Màn hình phụ: 3.4 inch, 720 x 748, Super ...",29490000,32990000,True,False,False,3500000,11,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275966298,4515299497527,Điện Thoại Samsung Galaxy A35 8GB/128GB - Hàng Chính Hãng,"THÔNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.4GHz, 2GHzLoại CPU: 8 nhânHiển ThịKích cỡ (Màn hình chính): 168.3mm (6.6"""" hình chữ nhất hoàn chỉnh) / 163.7mm (6.4"""" tính đến các góc bo tròn)Độ phân giải (M...",7990000,8289600,True,False,False,299600,4,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,3.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275966307,3236009823205,Điện Thoại Samsung Galaxy A55 8GB/128GB - Hàng Chính Hãng,"THÔNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.75GHz, 2GHzLoại CPU: 8 nhânHiển ThịKích cỡ (Màn hình chính): 168.3mm (6.6"""" hình chữ nhất hoàn chỉnh) / 163.7mm (6.4"""" tính đến các góc bo tròn)Độ phân giải (...",8755000,9990200,True,False,False,1235200,12,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
274958815,5950836252818,Samsung Galaxy Tab A9 (LTE) 8GB/128GB - Hàng chính hãng," THÔNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.2GHz, 2GHzLoại CPU: 8 nhânHiển ThịKích cỡ (Màn hình chính)8.7"""" (220.5mm)Độ phân giải (Màn hình chính)1340 x 800 (WXGA+)Công nghệ màn hình (màn hì...",5566000,6490000,True,False,False,924000,14,0.0,0,0,available,,1794,Máy tính bảng,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,NULL,NULL,NULL,Không,1.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275543388,5951706349308,Điện thoại Samsung Galaxy Z Fold6 12GB/1TB - Độc quyền online - Hàng chính hãng," [THÔNG SỐ KỸ THUẬT]Bộ vi xử lýTốc độ CPU: 3.36 GHz, 2.8GHz, 2GHzLoại CPU: 8 nhân Hiển ThịKích cỡ (Màn hình chính): 192.1mm (7.6"" hình chữ nhất hoàn chỉnh) / 188.6mm (7.4"" tính đến các góc bo ...",51990000,54990000,True,False,False,3000000,5,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
274839897,5243265203393,Máy tính bảng Samsung Galaxy Tab S9 FE 5G 6GB/128GB - Hàng chính hãng," ""THỐNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.4GHz, 2GHzLoại CPU: 8 nhânHiển Thị: Kích cỡ (Màn hình chính): 10.9"""" (277.0mm)Độ phân giải (Màn hình chính): 2304 x 1440 (WUXGA+)Công nghệ mà...",10190000,11990000,True,False,False,1800000,15,0.0,0,0,available,1.0,1794,Máy tính bảng,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,NULL,NULL,NULL,Không,1.0,12 Tháng,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275583783,4563675070716,Máy tính bảng Xiaomi Redmi Pad SE 6GB/128GB - Hàng chính hãng,"Vẻ ngoài sang trọng, cao cấpXiaomi Redmi Pad SE sở hữu một thiết kế đặc trưng của hãng trong những năm trở lại đây, nổi bật với thiết kế kim loại nguyên khối. Đặc biệt, với các phiên bản màu lần này ...",5350000,5490000,True,False,False,140000,3,0.0,0,0,available,,1794,Máy tính bảng,25422,Xiaomi,NULL,Trung Quốc,NULL,NULL,NULL,NULL,NULL,Không,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274857095,5729959584537,Điện Thoại Xiaomi POCO C65 6GB/128GB - Hàng Chính Hãng,"Điện Thoại Xiaomi POCO C65 6GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn sử dụng.Màn hình kích thước lớn, ấn tượng hơn- POCO C65 có thiết ...",3090000,3090000,True,False,False,0,0,5.0,1,0,available,,1795,Điện thoại Smartphone,25422,Xiaomi,5000 mAh,NULL,NULL,2,192g,NULL,NULL,Không,1.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
207883258,6924865766497,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh) - hàng chính hãng","Màn hình 6,78"" FHD+ (2460 x 1080), 396PPIHệ điều hành :  Android 12CPU : MediaTek Helio G99GPU : MT6789-next-G, 2*A76>2.0GHz 6*A55 2.0GHz, quy trình 6nmChống nước, Chống bụi, Chống sốc IP68, IP...",9970000,9970000,True,False,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,112735,Oukitel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Không,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
273029857,9473653790591,Điện Thoại Samsung Galaxy A05s (4GB/128GB) - Hàng Chính Hãng ,"Đắm chìm hết cỡ vào màn hình rộng mởThỏa sức thưởng thức hình ảnh bật nét qua màn hình độ phân giải cao FHD+ rộng 6.7"", giúp cân tất mọi phim và trò chơi yêu thích của bạn với chất lượng liền mạch, ...",3625000,3625000,True,True,False,0,0,5.0,1,0,available,3.0,1795,Điện thoại Smartphone,18802,Samsung,5000 mAh,Hàn Quốc,"2.4GHz, 1.9GHz",SIM Kép,194 g,4 GB,128 GB,Không,2.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
270260682,9515963181494,Điện thoại Gaming Tecno POVA 4 8GB/128GB - Hàng Chính Hãng - MediaTek G99 | 6000mAh - 6.82 inch - Bảo hành 13 Tháng,"Cấu hình sản phẩmCông nghệ màn hình:: IPS LCD, 90HzĐộ phân giải:: HD+ (720x1600)Màn hình rộng:: 6,82”Độ phân giải: Cảm biến chính 50MP, Cảm biến chiều sâu, 8MPHệ điều hành: HIOS dựa trên Android ...",3499000,4690000,True,True,False,1191000,25,4.3,3,0,available,7.0,1795,Điện thoại Smartphone,162007,Tecno,6000mAh,NULL,NULL,NULL,NULL,NULL,NULL,Không,2.0,13 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274625697,3676575177049,Điện thoại Samsung Galaxy S24+ 12GB/512GB - Độc quyền Online - Hàng chính hãng, ĐẶC ĐIỂM NỔI BẬT[Tính năng AI nổi bật]Cùng khám phá huyền thoại trở lại với những tính năng AI được nâng cấp trên S24 Ultra- Chỉ cần khoanh vùng là tìm được thông tin- Cho phép phiên d...,24490000,30490000,True,False,False,6000000,20,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,"3.2 GHz, 2.9GHz, 2.6GHz, 1.95GHz",SIM Kép,196g,NULL,NULL,Không,1.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273684137,4412084213844,Máy tính bảng quản lý thời gian sử dụng dành cho trẻ em Tab8 Kidzone-1 đổi 1 trong vòng 100 ngày,"Tablet Giáo dục Masstel Kidzone - Hàng chính hãng - Tặng gói học NEXTA TIỂU HỌC + ICANKID + KHAN KIDSGiới hạn thời gian sử dụng, đảm bảo trẻ không bị nghiện máy tính bảngKidZone được tích...",1990000,1990000,True,False,False,0,0,4.6,5,0,available,15.0,1789,Điện Thoại - Máy Tính Bảng,112638,Masstel,5000 mAh,Việt Nam,1.30 GHz,NULL,NULL,NULL,NULL,Không,1.0,12 Tháng,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274542883,9038724765213,Điện Thoại Samsung A35 5G 8GB/128GB - Hàng Chính Hãng,"Điện Thoại Samsung A35 5G 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp sạc, dụng cụ lấy sim, sách hướng dẫn.Màn hình rộng rãi, chất lượng hình ảnh rực rỡ, sắc nét- Sở hữu màn hình...",7179000,8290000,True,False,False,1111000,13,0.0,0,0,available,4.0,1795,Điện thoại Smartphone,18802,Samsung,5000 mAh,NULL,4 nhân 2.4 GHz &amp; 4 nhân 2.0 GHz,2,209g,NULL,NULL,Không,1.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
